exception,location,date,temperature,pressure,humidity,pm1,pm2,pm10,gas,tvoc,eco2
,NO LOCATION,2024-09-10 17:06:51,21.75캜,996.28hPa,63.88%,3.98,3.45,3.94,314.05kOhms,13.05,1380.13
,NO LOCATION,2024-09-10 17:06:52,21.73캜,996.22hPa,64.42%,3.73,3.55,4.43,313.47kOhms,12.08,1373.3
,NO LOCATION,2024-09-10 17:06:53,21.23캜,996.0hPa,64.47%,3.72,3.44,4.87,313.95kOhms,12.24,1408.79
,NO LOCATION,2024-09-10 17:06:54,21.63캜,996.18hPa,63.6%,3.24,2.98,4.5,313.96kOhms,11.29,1373.8
,NO LOCATION,2024-09-10 17:06:55,21.63캜,996.24hPa,63.54%,2.82,3.09,4.65,313.68kOhms,15.36,1415.82
,NO LOCATION,2024-09-10 17:06:56,21.38캜,995.97hPa,64.11%,2.61,2.68,5.03,314.61kOhms,14.91,1462.41
,NO LOCATION,2024-09-10 17:06:57,21.84캜,995.64hPa,63.19%,2.63,2.87,5.47,313.65kOhms,17.45,1430.0
,NO LOCATION,2024-09-10 17:06:58,22.15캜,995.76hPa,62.72%,2.31,3.25,5.0,313.69kOhms,21.79,1451.65
,NO LOCATION,2024-09-10 17:06:59,21.99캜,996.21hPa,62.54%,2.34,3.39,4.75,313.28kOhms,26.51,1426.72
,NO LOCATION,2024-09-10 17:07:00,22.48캜,995.77hPa,61.83%,1.93,3.7,4.87,313.02kOhms,24.09,1463.96
,NO LOCATION,2024-09-10 17:07:01,22.4캜,995.32hPa,62.11%,2.05,4.05,4.72,312.92kOhms,20.19,1480.74
,NO LOCATION,2024-09-10 17:07:02,22.37캜,995.8hPa,61.12%,1.59,4.07,4.75,314.48kOhms,21.65,1494.45
,NO LOCATION,2024-09-10 17:07:03,22.5캜,995.39hPa,60.8%,1.28,4.17,4.82,315.07kOhms,20.16,1520.86
,NO LOCATION,2024-09-10 17:07:04,22.02캜,995.79hPa,60.38%,1.36,4.09,4.4,314.06kOhms,22.28,1528.1
,NO LOCATION,2024-09-10 17:07:05,22.32캜,995.83hPa,59.5%,0.98,4.1,4.35,314.97kOhms,27.17,1577.36
,NO LOCATION,2024-09-10 17:07:06,22.58캜,995.76hPa,59.18%,0.7,4.31,4.4,315.99kOhms,30.44,1608.96
,NO LOCATION,2024-09-10 17:07:07,22.13캜,996.04hPa,58.55%,1.13,4.34,4.21,317.42kOhms,30.31,1559.97
,NO LOCATION,2024-09-10 17:07:08,21.8캜,996.46hPa,58.79%,1.07,4.11,4.06,316.28kOhms,30.36,1605.64
,NO LOCATION,2024-09-10 17:07:09,21.78캜,996.01hPa,58.45%,1.21,4.27,4.21,317.15kOhms,34.26,1575.36
,NO LOCATION,2024-09-10 17:07:10,21.65캜,996.23hPa,57.94%,0.8,4.04,4.26,315.61kOhms,34.0,1552.13
,NO LOCATION,2024-09-10 17:07:11,21.68캜,995.94hPa,58.67%,0.6,4.46,4.19,316.03kOhms,30.0,1533.35
,NO LOCATION,2024-09-10 17:07:12,21.64캜,995.61hPa,58.12%,0.42,4.07,4.28,317.61kOhms,34.05,1555.14
,NO LOCATION,2024-09-10 17:07:13,21.93캜,995.75hPa,58.61%,0.19,4.32,4.29,315.68kOhms,35.44,1508.67
,NO LOCATION,2024-09-10 17:07:14,21.85캜,996.19hPa,58.0%,0.36,4.77,4.62,315.91kOhms,33.76,1475.48
,NO LOCATION,2024-09-10 17:07:15,22.2캜,995.96hPa,57.73%,0.8,4.79,5.02,314.6kOhms,29.01,1430.93
,NO LOCATION,2024-09-10 17:07:16,21.9캜,996.42hPa,57.53%,0.65,5.22,4.87,314.49kOhms,32.67,1445.02
,NO LOCATION,2024-09-10 17:07:17,21.96캜,996.7hPa,58.52%,0.6,5.11,5.07,312.9kOhms,36.96,1493.6
,NO LOCATION,2024-09-10 17:07:18,22.04캜,996.99hPa,59.28%,0.14,4.99,5.46,313.14kOhms,36.66,1484.46
,NO LOCATION,2024-09-10 17:07:19,21.63캜,996.91hPa,59.71%,0,4.78,5.38,314.71kOhms,34.1,1463.66
,NO LOCATION,2024-09-10 17:07:20,21.37캜,997.37hPa,59.58%,0,5.08,5.23,316.57kOhms,30.05,1467.37
,NO LOCATION,2024-09-10 17:07:21,21.2캜,997.64hPa,58.78%,0.34,5.55,5.34,317.97kOhms,31.77,1486.09
,NO LOCATION,2024-09-10 17:07:22,20.79캜,997.26hPa,59.66%,0.64,5.2,5.63,316.47kOhms,27.97,1468.64
,NO LOCATION,2024-09-10 17:07:23,21.11캜,997.06hPa,60.63%,0.73,5.3,5.41,317.53kOhms,24.15,1480.26
,NO LOCATION,2024-09-10 17:07:24,21.41캜,996.63hPa,60.07%,0.42,5.21,4.96,317.14kOhms,19.32,1457.39
,NO LOCATION,2024-09-10 17:07:25,21.41캜,996.33hPa,60.63%,0.48,5.7,4.78,318.53kOhms,17.86,1428.45
,NO LOCATION,2024-09-10 17:07:26,21.13캜,996.54hPa,60.36%,0.62,5.86,4.52,318.01kOhms,22.62,1404.36
,NO LOCATION,2024-09-10 17:07:27,21.39캜,996.58hPa,60.76%,0.75,5.44,4.94,317.74kOhms,24.74,1396.41
,NO LOCATION,2024-09-10 17:07:28,20.98캜,996.95hPa,61.69%,0.42,5.04,5.03,318.03kOhms,23.95,1445.3
,NO LOCATION,2024-09-10 17:07:29,21.31캜,997.38hPa,61.54%,0.55,4.64,4.87,317.14kOhms,24.63,1448.59
,NO LOCATION,2024-09-10 17:07:30,21.51캜,997.8hPa,61.67%,0.17,4.16,4.7,315.28kOhms,28.21,1451.88
,NO LOCATION,2024-09-10 17:07:31,21.6캜,997.53hPa,61.79%,0,3.92,4.85,316.77kOhms,23.71,1478.4
,NO LOCATION,2024-09-10 17:07:32,21.93캜,997.72hPa,61.49%,0.41,4.21,4.55,316.42kOhms,25.95,1477.3
,NO LOCATION,2024-09-10 17:07:33,22.4캜,997.97hPa,61.87%,0.13,4.29,4.73,317.26kOhms,30.54,1484.32
,NO LOCATION,2024-09-10 17:07:34,22.38캜,997.71hPa,62.66%,0.16,4.63,4.4,318.25kOhms,35.21,1506.47
,NO LOCATION,2024-09-10 17:07:35,22.32캜,997.91hPa,62.76%,0.35,4.24,4.73,317.31kOhms,34.65,1488.6
,NO LOCATION,2024-09-10 17:07:36,22.13캜,997.62hPa,61.84%,0.57,4.53,5.06,317.74kOhms,34.74,1514.89
,NO LOCATION,2024-09-10 17:07:37,22.47캜,997.42hPa,62.61%,0.8,4.93,5.23,317.64kOhms,33.18,1550.12
,NO LOCATION,2024-09-10 17:07:38,22.88캜,997.22hPa,61.83%,1.01,5.14,4.74,319.03kOhms,35.11,1502.83
,NO LOCATION,2024-09-10 17:07:39,22.63캜,997.0hPa,61.12%,0.93,4.8,4.4,320.63kOhms,33.46,1510.28
,NO LOCATION,2024-09-10 17:07:40,23.03캜,996.93hPa,61.94%,1.1,4.79,4.47,322.56kOhms,31.88,1475.16
,NO LOCATION,2024-09-10 17:07:41,23.41캜,996.98hPa,62.59%,0.7,4.32,4.64,323.24kOhms,32.97,1464.29
,NO LOCATION,2024-09-10 17:07:42,23.78캜,997.09hPa,61.63%,0.24,3.89,4.36,322.32kOhms,29.0,1457.52
,NO LOCATION,2024-09-10 17:07:43,23.51캜,997.26hPa,61.52%,0.69,3.84,4.12,320.91kOhms,24.24,1437.52
,NO LOCATION,2024-09-10 17:07:44,23.51캜,997.45hPa,61.17%,0.8,4.04,3.68,320.58kOhms,27.74,1423.43
,NO LOCATION,2024-09-10 17:07:45,23.49캜,997.76hPa,62.0%,0.49,4.24,3.63,319.34kOhms,25.99,1443.75
,NO LOCATION,2024-09-10 17:07:46,23.25캜,997.87hPa,61.74%,0.79,4.57,3.36,318.84kOhms,24.23,1420.56
,NO LOCATION,2024-09-10 17:07:47,22.9캜,998.35hPa,62.22%,0.31,4.96,3.8,318.77kOhms,20.59,1424.04
,NO LOCATION,2024-09-10 17:07:48,23.31캜,998.27hPa,62.53%,0.71,5.4,3.49,319.99kOhms,17.08,1471.96
,NO LOCATION,2024-09-10 17:07:49,22.92캜,998.43hPa,62.93%,0.57,4.97,3.31,320.37kOhms,20.01,1511.25
,NO LOCATION,2024-09-10 17:07:50,23.19캜,998.47hPa,63.36%,1.01,5.38,3.0,318.94kOhms,20.18,1475.01
,NO LOCATION,2024-09-10 17:07:51,23.37캜,998.33hPa,63.15%,1.14,5.52,3.44,318.55kOhms,23.26,1464.84
,NO LOCATION,2024-09-10 17:07:52,23.05캜,998.17hPa,62.78%,1.24,5.84,3.86,319.63kOhms,21.68,1456.42
,NO LOCATION,2024-09-10 17:07:53,23.1캜,998.04hPa,62.78%,1.03,5.72,3.65,317.88kOhms,22.28,1480.94
,NO LOCATION,2024-09-10 17:07:54,23.52캜,998.28hPa,63.52%,1.25,5.63,3.58,316.06kOhms,18.73,1467.76
,NO LOCATION,2024-09-10 17:07:55,23.9캜,997.96hPa,63.68%,1.42,5.47,3.77,314.46kOhms,14.55,1451.92
,NO LOCATION,2024-09-10 17:07:56,24.3캜,998.42hPa,63.71%,1.73,5.18,4.23,312.77kOhms,18.01,1446.33
,NO LOCATION,2024-09-10 17:07:57,24.54캜,998.63hPa,63.53%,1.7,4.7,4.37,313.38kOhms,13.68,1432.29
,NO LOCATION,2024-09-10 17:07:58,24.99캜,999.11hPa,63.8%,1.44,5.06,4.08,312.32kOhms,14.09,1421.54
,NO LOCATION,2024-09-10 17:07:59,24.75캜,998.61hPa,63.45%,1.62,5.09,4.12,310.61kOhms,17.21,1389.44
,NO LOCATION,2024-09-10 17:08:00,24.7캜,998.85hPa,62.86%,1.5,5.04,3.65,310.75kOhms,19.13,1435.23
,NO LOCATION,2024-09-10 17:08:01,25.1캜,998.92hPa,63.56%,1.21,4.8,3.31,310.06kOhms,18.3,1401.04
,NO LOCATION,2024-09-10 17:08:02,24.63캜,998.54hPa,62.7%,1.61,5.29,3.4,310.31kOhms,18.27,1385.87
,NO LOCATION,2024-09-10 17:08:03,24.46캜,998.45hPa,63.05%,1.11,5.07,3.35,310.27kOhms,14.8,1418.42
,NO LOCATION,2024-09-10 17:08:04,23.99캜,998.53hPa,63.88%,0.92,5.5,3.71,311.96kOhms,18.32,1431.59
,NO LOCATION,2024-09-10 17:08:05,23.59캜,998.09hPa,64.52%,0.77,5.86,3.56,310.87kOhms,23.09,1386.39
,NO LOCATION,2024-09-10 17:08:06,23.12캜,997.85hPa,64.14%,0.73,5.44,3.56,312.08kOhms,27.08,1389.39
,NO LOCATION,2024-09-10 17:08:07,23.1캜,997.44hPa,64.65%,0.94,5.46,3.15,310.99kOhms,24.51,1412.54
,NO LOCATION,2024-09-10 17:08:08,22.89캜,997.1hPa,65.46%,1.31,5.23,3.21,312.04kOhms,22.13,1383.65
,NO LOCATION,2024-09-10 17:08:09,23.37캜,997.32hPa,64.85%,1.06,5.54,3.66,311.55kOhms,18.4,1364.41
,NO LOCATION,2024-09-10 17:08:10,23.5캜,997.78hPa,64.39%,0.78,5.3,3.17,310.93kOhms,18.92,1357.54
,NO LOCATION,2024-09-10 17:08:11,23.62캜,997.81hPa,63.7%,0.95,5.36,3.61,309.14kOhms,19.33,1332.7
,NO LOCATION,2024-09-10 17:08:12,23.16캜,997.32hPa,64.02%,0.95,5.56,3.37,307.9kOhms,20.37,1344.45
,NO LOCATION,2024-09-10 17:08:13,23.63캜,997.22hPa,64.5%,1.11,5.72,3.49,306.47kOhms,17.67,1328.74
,NO LOCATION,2024-09-10 17:08:14,23.16캜,996.88hPa,64.36%,1.18,5.63,3.65,307.21kOhms,16.05,1282.75
,NO LOCATION,2024-09-10 17:08:15,22.98캜,996.96hPa,64.14%,1.19,5.83,3.27,308.26kOhms,12.79,1232.84
,NO LOCATION,2024-09-10 17:08:16,22.77캜,996.56hPa,63.45%,0.86,6.11,3.6,306.64kOhms,12.19,1274.01
,NO LOCATION,2024-09-10 17:08:17,22.66캜,996.09hPa,62.49%,1.31,6.52,3.78,306.53kOhms,16.42,1301.9
,NO LOCATION,2024-09-10 17:08:18,22.97캜,996.05hPa,61.87%,1.45,6.21,3.7,304.79kOhms,16.47,1279.39
,NO LOCATION,2024-09-10 17:08:19,22.65캜,995.9hPa,61.59%,1.27,6.59,3.4,305.1kOhms,13.35,1294.28
,NO LOCATION,2024-09-10 17:08:20,22.94캜,996.17hPa,60.86%,1.09,6.97,3.25,304.92kOhms,14.83,1327.68
,NO LOCATION,2024-09-10 17:08:21,22.77캜,995.83hPa,60.68%,1.09,7.21,3.68,306.46kOhms,13.95,1304.29
,NO LOCATION,2024-09-10 17:08:22,23.14캜,995.48hPa,60.78%,1.0,6.96,3.92,306.06kOhms,13.17,1285.28
,NO LOCATION,2024-09-10 17:08:23,22.64캜,995.8hPa,59.91%,0.99,7.4,4.11,304.09kOhms,13.2,1246.06
,NO LOCATION,2024-09-10 17:08:24,23.06캜,995.57hPa,59.44%,1.38,6.91,4.05,302.96kOhms,9.85,1250.58
,NO LOCATION,2024-09-10 17:08:25,22.97캜,995.1hPa,59.26%,1.54,6.75,3.76,304.6kOhms,6.6,1253.12
,NO LOCATION,2024-09-10 17:08:26,22.8캜,995.09hPa,59.21%,1.13,6.98,4.23,304.97kOhms,6.84,1208.78
,NO LOCATION,2024-09-10 17:08:27,22.88캜,995.03hPa,58.34%,1.14,6.75,3.81,303.72kOhms,6.88,1245.49
,NO LOCATION,2024-09-10 17:08:28,23.29캜,995.17hPa,58.22%,1.13,6.28,3.93,303.58kOhms,7.53,1262.07
,NO LOCATION,2024-09-10 17:08:29,23.24캜,995.01hPa,57.84%,1.26,6.44,4.09,305.34kOhms,3.13,1298.73
,NO LOCATION,2024-09-10 17:08:30,23.56캜,995.14hPa,58.55%,1.26,6.38,4.39,305.76kOhms,0,1321.44
,NO LOCATION,2024-09-10 17:08:31,23.57캜,995.37hPa,59.03%,1.25,5.99,4.16,304.31kOhms,0,1326.97
,NO LOCATION,2024-09-10 17:08:32,23.68캜,994.95hPa,58.94%,1.03,6.44,3.85,305.23kOhms,0.15,1309.97
,NO LOCATION,2024-09-10 17:08:33,23.89캜,994.69hPa,59.34%,1.01,5.98,4.33,304.29kOhms,0,1324.01
,NO LOCATION,2024-09-10 17:08:34,24.13캜,994.37hPa,58.39%,1.1,5.65,4.08,303.28kOhms,0.66,1332.47
,NO LOCATION,2024-09-10 17:08:35,24.2캜,994.74hPa,58.11%,1.22,5.87,3.69,303.07kOhms,0,1306.64
,NO LOCATION,2024-09-10 17:08:36,24.19캜,994.66hPa,57.85%,1.22,6.23,3.28,304.58kOhms,0,1263.85
,NO LOCATION,2024-09-10 17:08:37,23.99캜,994.61hPa,56.93%,1.18,6.0,3.48,303.64kOhms,0,1249.66
,NO LOCATION,2024-09-10 17:08:38,23.79캜,994.51hPa,57.45%,1.5,5.68,3.02,302.35kOhms,0,1200.19
,NO LOCATION,2024-09-10 17:08:39,23.62캜,994.94hPa,57.16%,1.14,5.26,3.04,302.31kOhms,4.79,1222.36
,NO LOCATION,2024-09-10 17:08:40,23.71캜,994.85hPa,57.7%,0.88,5.41,3.47,302.1kOhms,8.28,1207.78
,NO LOCATION,2024-09-10 17:08:41,24.03캜,995.19hPa,58.61%,1.22,4.99,3.68,300.49kOhms,6.6,1236.02
,NO LOCATION,2024-09-10 17:08:42,23.74캜,994.8hPa,58.97%,0.98,5.03,4.05,300.83kOhms,1.9,1226.81
,NO LOCATION,2024-09-10 17:08:43,23.89캜,994.69hPa,59.34%,0.9,5.31,4.24,301.74kOhms,3.7,1276.21
,NO LOCATION,2024-09-10 17:08:44,23.83캜,995.11hPa,58.62%,0.47,4.96,3.78,302.05kOhms,0,1314.27
,NO LOCATION,2024-09-10 17:08:45,23.97캜,994.78hPa,59.27%,0.18,4.51,3.91,302.51kOhms,0,1275.77
,NO LOCATION,2024-09-10 17:08:46,23.69캜,994.9hPa,58.6%,0.09,4.54,3.5,302.36kOhms,3.23,1320.9
,NO LOCATION,2024-09-10 17:08:47,24.13캜,995.29hPa,58.06%,0,4.34,3.38,303.63kOhms,6.83,1326.98
,NO LOCATION,2024-09-10 17:08:48,24.24캜,994.99hPa,58.97%,0.13,4.06,3.24,302.27kOhms,6.45,1291.65
,NO LOCATION,2024-09-10 17:08:49,24.12캜,995.37hPa,58.42%,0,4.32,3.02,301.16kOhms,1.46,1295.79
,NO LOCATION,2024-09-10 17:08:50,24.22캜,995.32hPa,59.34%,0,4.72,3.04,300.97kOhms,2.44,1282.6
,NO LOCATION,2024-09-10 17:08:51,24.67캜,995.05hPa,58.93%,0.07,4.73,3.51,299.53kOhms,0,1307.96
,NO LOCATION,2024-09-10 17:08:52,24.74캜,994.74hPa,59.07%,0.51,5.05,3.6,297.57kOhms,0,1292.69
,NO LOCATION,2024-09-10 17:08:53,24.52캜,994.38hPa,59.34%,0.03,5.19,3.54,296.36kOhms,0,1284.57
,NO LOCATION,2024-09-10 17:08:54,24.81캜,994.54hPa,58.65%,0,5.53,3.74,295.68kOhms,0.18,1242.01
,NO LOCATION,2024-09-10 17:08:55,24.95캜,994.7hPa,58.4%,0.26,5.05,4.13,297.15kOhms,0.65,1201.92
,NO LOCATION,2024-09-10 17:08:56,24.62캜,994.82hPa,57.7%,0.01,5.23,4.11,295.55kOhms,0,1169.81
,NO LOCATION,2024-09-10 17:08:57,24.35캜,994.83hPa,58.11%,0.15,5.43,4.15,295.17kOhms,0,1209.22
,NO LOCATION,2024-09-10 17:08:58,24.45캜,994.4hPa,58.91%,0.22,5.2,4.16,296.95kOhms,2.95,1221.31
,NO LOCATION,2024-09-10 17:08:59,24.86캜,994.27hPa,59.83%,0.41,5.66,3.99,297.19kOhms,7.39,1244.64
,NO LOCATION,2024-09-10 17:09:00,24.41캜,994.74hPa,59.38%,0.44,6.13,4.23,298.55kOhms,10.89,1243.1
,NO LOCATION,2024-09-10 17:09:01,24.36캜,994.79hPa,59.03%,0.17,6.49,3.83,297.32kOhms,7.26,1247.38
,NO LOCATION,2024-09-10 17:09:02,24.29캜,994.51hPa,59.61%,0.61,6.15,4.31,296.22kOhms,4.3,1251.15
,NO LOCATION,2024-09-10 17:09:03,23.79캜,994.24hPa,59.2%,0.47,5.77,4.07,294.65kOhms,3.28,1279.41
,NO LOCATION,2024-09-10 17:09:04,23.65캜,994.36hPa,59.24%,0.29,5.47,4.56,293.99kOhms,6.78,1273.58
,NO LOCATION,2024-09-10 17:09:05,23.8캜,994.72hPa,58.8%,0.46,5.25,4.87,295.81kOhms,2.6,1248.6
,NO LOCATION,2024-09-10 17:09:06,23.86캜,994.45hPa,58.21%,0.43,5.25,4.65,295.91kOhms,1.34,1250.62
,NO LOCATION,2024-09-10 17:09:07,24.1캜,994.85hPa,58.22%,0.57,5.25,4.15,295.95kOhms,0,1206.79
,NO LOCATION,2024-09-10 17:09:08,24.03캜,994.56hPa,57.84%,0.95,4.84,3.81,295.48kOhms,3.81,1217.11
,NO LOCATION,2024-09-10 17:09:09,23.68캜,994.54hPa,57.77%,1.17,5.04,3.79,296.66kOhms,4.76,1199.2
,NO LOCATION,2024-09-10 17:09:10,23.39캜,994.4hPa,58.23%,1.2,5.35,3.42,295.95kOhms,6.94,1227.89
,NO LOCATION,2024-09-10 17:09:11,23.12캜,994.12hPa,57.93%,1.49,5.11,3.4,295.44kOhms,5.89,1268.12
,NO LOCATION,2024-09-10 17:09:12,22.87캜,994.41hPa,57.54%,1.97,5.59,3.47,297.41kOhms,9.7,1285.6
,NO LOCATION,2024-09-10 17:09:13,23.18캜,994.16hPa,58.49%,2.41,5.12,3.66,296.23kOhms,13.63,1277.91
,NO LOCATION,2024-09-10 17:09:14,22.71캜,994.56hPa,57.6%,2.21,4.89,3.24,297.51kOhms,11.31,1283.84
,NO LOCATION,2024-09-10 17:09:15,22.43캜,994.48hPa,56.89%,2.2,4.67,2.77,299.26kOhms,11.41,1328.6
,NO LOCATION,2024-09-10 17:09:16,22.49캜,994.12hPa,57.23%,2.27,4.78,2.61,299.12kOhms,8.55,1339.24
,NO LOCATION,2024-09-10 17:09:17,22.14캜,994.25hPa,57.4%,1.83,4.88,2.98,300.7kOhms,6.97,1289.85
,NO LOCATION,2024-09-10 17:09:18,21.89캜,994.44hPa,56.59%,1.59,4.96,3.02,299.31kOhms,7.22,1280.11
,NO LOCATION,2024-09-10 17:09:19,22.14캜,994.56hPa,56.53%,1.69,5.04,2.73,298.41kOhms,8.25,1272.51
,NO LOCATION,2024-09-10 17:09:20,21.88캜,994.72hPa,56.51%,1.54,5.15,2.56,299.03kOhms,7.39,1269.28
,NO LOCATION,2024-09-10 17:09:21,21.84캜,994.49hPa,56.31%,1.72,5.63,2.31,297.3kOhms,3.44,1254.98
,NO LOCATION,2024-09-10 17:09:22,21.43캜,994.92hPa,56.06%,2.16,5.61,1.84,297.35kOhms,0,1274.79
,NO LOCATION,2024-09-10 17:09:23,21.27캜,995.37hPa,56.26%,2.65,6.04,1.81,296.66kOhms,1.08,1319.05
,NO LOCATION,2024-09-10 17:09:24,21.49캜,995.02hPa,57.04%,2.66,5.66,1.93,296.29kOhms,0,1279.55
,NO LOCATION,2024-09-10 17:09:25,21.19캜,995.04hPa,57.87%,2.6,5.53,2.0,296.28kOhms,0,1289.59
,NO LOCATION,2024-09-10 17:09:26,21.4캜,994.8hPa,57.39%,2.44,5.69,2.04,295.35kOhms,2.56,1326.05
,NO LOCATION,2024-09-10 17:09:27,21.18캜,995.04hPa,56.8%,2.09,6.17,1.98,294.59kOhms,4.32,1333.78
,NO LOCATION,2024-09-10 17:09:28,21.54캜,995.46hPa,56.94%,1.89,6.19,1.53,294.21kOhms,0,1344.73
,NO LOCATION,2024-09-10 17:09:29,21.46캜,995.15hPa,56.49%,1.79,5.85,1.35,293.39kOhms,0,1337.94
,NO LOCATION,2024-09-10 17:09:30,21.27캜,994.85hPa,55.8%,1.87,6.1,1.33,292.99kOhms,0,1311.28
,NO LOCATION,2024-09-10 17:09:31,21.16캜,994.36hPa,55.52%,2.07,6.04,1.09,292.61kOhms,4.91,1344.75
,NO LOCATION,2024-09-10 17:09:32,20.67캜,994.31hPa,55.97%,1.7,6.18,0.69,290.71kOhms,1.47,1368.01
,NO LOCATION,2024-09-10 17:09:33,20.68캜,994.36hPa,55.85%,1.27,6.57,0.7,290.2kOhms,3.23,1338.22
,NO LOCATION,2024-09-10 17:09:34,20.53캜,994.33hPa,54.88%,0.8,7.06,0.7,290.19kOhms,4.95,1354.25
,NO LOCATION,2024-09-10 17:09:35,20.32캜,994.04hPa,54.56%,1.19,7.17,0.63,289.67kOhms,1.79,1366.94
,NO LOCATION,2024-09-10 17:09:36,20.66캜,994.16hPa,54.35%,1.2,7.6,0.4,287.82kOhms,1.68,1412.58
,NO LOCATION,2024-09-10 17:09:37,20.7캜,993.79hPa,54.95%,1.2,8.06,0.17,286.29kOhms,5.76,1380.81
,NO LOCATION,2024-09-10 17:09:38,20.55캜,993.31hPa,54.39%,1.05,8.02,0,287.52kOhms,1.92,1376.85
,NO LOCATION,2024-09-10 17:09:39,20.42캜,993.73hPa,55.25%,1.34,7.58,0.36,286.82kOhms,5.71,1391.24
,NO LOCATION,2024-09-10 17:09:40,20.83캜,993.96hPa,54.71%,1.12,7.81,0.15,286.33kOhms,1.76,1363.61
,NO LOCATION,2024-09-10 17:09:41,20.69캜,994.0hPa,54.87%,0.93,7.36,0.26,284.36kOhms,0,1384.6
,NO LOCATION,2024-09-10 17:09:42,20.75캜,994.22hPa,54.81%,1.28,6.89,0.44,285.14kOhms,3.81,1349.62
,NO LOCATION,2024-09-10 17:09:43,20.26캜,994.19hPa,54.95%,1.24,6.79,0.45,286.02kOhms,5.21,1335.02
,NO LOCATION,2024-09-10 17:09:44,20.19캜,994.2hPa,55.75%,1.03,6.86,0.92,286.05kOhms,3.89,1295.28
,NO LOCATION,2024-09-10 17:09:45,20.13캜,994.06hPa,55.74%,1.04,6.51,0.55,286.31kOhms,6.16,1342.97
,NO LOCATION,2024-09-10 17:09:47,20.0캜,994.54hPa,55.18%,1.01,6.85,0.77,287.36kOhms,3.61,1362.09
,NO LOCATION,2024-09-10 17:09:48,20.17캜,994.08hPa,55.68%,0.52,6.47,0.62,288.5kOhms,7.83,1331.55
,NO LOCATION,2024-09-10 17:09:49,20.14캜,994.15hPa,56.3%,0.46,6.02,0.65,288.6kOhms,6.69,1312.44
,NO LOCATION,2024-09-10 17:09:50,20.47캜,994.02hPa,56.03%,0.08,6.08,0.26,288.75kOhms,5.42,1299.33
,NO LOCATION,2024-09-10 17:09:51,20.33캜,993.62hPa,55.85%,0.03,6.27,0.39,290.6kOhms,2.59,1331.03
,NO LOCATION,2024-09-10 17:09:52,20.43캜,993.62hPa,55.16%,0.44,6.72,0,289.2kOhms,0.18,1339.34
,NO LOCATION,2024-09-10 17:09:53,20.25캜,994.07hPa,55.36%,0.74,7.06,0,287.73kOhms,1.17,1377.0
,NO LOCATION,2024-09-10 17:09:54,20.47캜,993.65hPa,56.35%,0.56,6.64,0,287.3kOhms,4.1,1345.39
,NO LOCATION,2024-09-10 17:09:55,20.35캜,993.66hPa,56.14%,0.9,6.42,0,288.12kOhms,6.49,1375.15
,NO LOCATION,2024-09-10 17:09:56,20.08캜,993.52hPa,56.43%,0.55,6.07,0.01,287.89kOhms,1.63,1345.15
,NO LOCATION,2024-09-10 17:09:57,20.56캜,993.33hPa,57.35%,0.99,5.87,0,287.42kOhms,1.25,1317.46
,NO LOCATION,2024-09-10 17:09:58,20.74캜,993.68hPa,57.76%,1.01,5.88,0.14,286.81kOhms,0,1355.59
,NO LOCATION,2024-09-10 17:09:59,20.93캜,994.01hPa,57.86%,1.48,5.71,0.17,286.23kOhms,0,1314.86
,NO LOCATION,2024-09-10 17:10:00,20.63캜,993.95hPa,58.15%,1.57,5.38,0,287.19kOhms,4.45,1307.78
,NO LOCATION,2024-09-10 17:10:01,20.41캜,993.82hPa,57.35%,1.59,4.98,0.45,286.14kOhms,5.88,1292.61
,NO LOCATION,2024-09-10 17:10:02,20.12캜,994.08hPa,57.97%,1.48,5.37,0.19,285.08kOhms,1.43,1336.16
,NO LOCATION,2024-09-10 17:10:03,20.55캜,993.59hPa,57.64%,1.27,5.46,0.64,286.31kOhms,2.0,1318.96
,NO LOCATION,2024-09-10 17:10:04,20.38캜,993.27hPa,57.23%,1.38,5.85,0.27,286.17kOhms,0,1307.57
,NO LOCATION,2024-09-10 17:10:05,20.12캜,993.57hPa,57.5%,1.5,6.08,0,287.8kOhms,0,1265.08
,NO LOCATION,2024-09-10 17:10:06,20.32캜,993.23hPa,57.83%,1.85,5.98,0,288.75kOhms,4.74,1242.18
,NO LOCATION,2024-09-10 17:10:07,20.11캜,993.26hPa,57.72%,1.89,5.64,0,287.09kOhms,2.18,1250.97
,NO LOCATION,2024-09-10 17:10:08,20.0캜,993.74hPa,57.84%,2.25,5.48,0.02,285.12kOhms,0,1297.79
,NO LOCATION,2024-09-10 17:10:09,20.0캜,994.03hPa,57.66%,2.0,5.7,0.3,285.77kOhms,0.14,1338.37
,NO LOCATION,2024-09-10 17:10:10,20.0캜,994.3hPa,57.1%,1.72,5.41,0.06,287.37kOhms,0,1317.03
,NO LOCATION,2024-09-10 17:10:11,20.0캜,993.93hPa,56.79%,1.32,5.07,0.47,287.69kOhms,0,1365.7
,NO LOCATION,2024-09-10 17:10:12,20.0캜,993.93hPa,55.84%,1.47,5.11,0.76,288.95kOhms,0.19,1339.01
,NO LOCATION,2024-09-10 17:10:13,20.3캜,994.38hPa,55.41%,1.38,5.05,1.05,290.43kOhms,0,1323.05
,NO LOCATION,2024-09-10 17:10:14,20.04캜,994.15hPa,55.09%,1.16,5.05,1.42,288.71kOhms,0,1284.96
